time,temperature,dwpt,humidity,precipitation,snow,wdir,windspeed,wpgt,pres,tsun,cloudcover,location
2024-09-19 22:00:00,21.1,17.1,78.0,0.0,,10.0,18.4,,1012.4,,4.0,Boston
2024-09-19 23:00:00,20.0,17.8,87.0,0.0,,20.0,14.8,,1012.2,,4.0,Boston
2024-09-20 00:00:00,20.0,17.8,87.0,0.0,,30.0,15.0,,1012.0,,4.0,Boston
2024-09-20 01:00:00,19.4,17.9,91.0,0.0,,30.0,18.4,,1013.0,,4.0,Boston
2024-09-20 02:00:00,19.0,17.8,93.0,0.0,,30.0,19.0,,1013.0,,4.0,Boston
2024-09-20 03:00:00,18.9,17.7,93.0,0.0,,30.0,20.5,,1013.0,,4.0,Boston
2024-09-20 04:00:00,18.9,17.2,90.0,0.0,,40.0,16.6,,1012.8,,4.0,Boston
2024-09-20 05:00:00,18.3,17.1,93.0,0.0,,50.0,18.4,,1013.1,,4.0,Boston
2024-09-20 06:00:00,18.0,16.3,90.0,0.0,,20.0,17.0,,1013.0,,4.0,Boston
2024-09-20 07:00:00,18.3,16.6,90.0,0.0,,20.0,20.5,,1012.9,,4.0,Boston
2024-09-20 08:00:00,18.0,16.3,90.0,0.0,,360.0,19.0,,1013.0,,4.0,Boston
2024-09-20 09:00:00,18.3,16.6,90.0,0.5,,10.0,18.4,,1014.0,,4.0,Boston
2024-09-20 10:00:00,16.7,15.6,93.0,1.2,,10.0,25.9,,1014.0,,4.0,Boston
2024-09-20 11:00:00,16.7,15.6,93.0,1.8,,20.0,33.0,,1014.7,,5.0,Boston
2024-09-20 12:00:00,17.0,15.9,93.0,1.5,,20.0,32.0,,1015.0,,4.0,Boston
2024-09-20 13:00:00,17.2,15.0,87.0,1.8,,30.0,35.0,,1015.6,,4.0,Boston
2024-09-20 14:00:00,17.8,14.5,81.0,1.5,,30.0,29.5,,1015.6,,4.0,Boston
2024-09-20 15:00:00,18.0,14.1,78.0,0.8,,30.0,33.0,,1016.0,,4.0,Boston
2024-09-20 16:00:00,18.3,14.0,76.0,0.5,,30.0,37.0,,1015.6,,7.0,Boston
2024-09-20 17:00:00,17.2,13.9,81.0,0.3,,30.0,39.0,,1015.4,,7.0,Boston
2024-09-20 18:00:00,16.7,14.0,84.0,0.3,,40.0,29.5,,1015.3,,7.0,Boston
2024-09-20 19:00:00,16.7,14.0,84.0,0.0,,30.0,43.0,,1015.4,,7.0,Boston
2024-09-20 20:00:00,17.0,13.5,80.0,0.0,,30.0,30.0,,1016.0,,7.0,Boston
2024-09-20 21:00:00,16.1,13.4,84.0,0.0,,30.0,37.0,,1015.9,,7.0,Boston
2024-09-20 22:00:00,16.1,13.4,84.0,0.0,,20.0,32.0,,1016.2,,7.0,Boston
2024-09-20 23:00:00,16.7,13.2,80.0,0.0,,30.0,35.0,,1016.6,,7.0,Boston
2024-09-21 00:00:00,16.0,13.8,87.0,0.0,,30.0,30.0,,1017.0,,7.0,Boston
2024-09-21 01:00:00,16.1,13.9,87.0,0.0,,30.0,27.7,,1017.0,,7.0,Boston
2024-09-21 02:00:00,16.1,14.5,90.0,0.4,,30.0,24.1,,1016.4,,7.0,Boston
2024-09-21 03:00:00,15.6,14.5,93.0,0.9,,20.0,29.5,,1016.2,,7.0,Boston
2024-09-21 04:00:00,15.6,14.5,93.0,0.7,,20.0,24.1,,1016.1,,7.0,Boston
2024-09-21 05:00:00,16.0,14.4,90.0,0.0,,10.0,28.0,,1016.0,,7.0,Boston
2024-09-21 06:00:00,15.6,14.0,90.0,0.1,,20.0,29.5,,1015.4,,7.0,Boston
2024-09-21 07:00:00,15.6,14.0,90.0,0.2,,360.0,22.3,,1015.4,,7.0,Boston
2024-09-21 08:00:00,15.6,14.0,90.0,0.1,,350.0,25.9,,1015.2,,7.0,Boston
2024-09-21 09:00:00,15.0,13.4,90.0,0.0,,350.0,22.3,,1015.6,,7.0,Boston
2024-09-21 10:00:00,15.0,13.4,90.0,0.1,,350.0,18.4,,1016.4,,7.0,Boston
2024-09-21 11:00:00,15.0,13.4,90.0,0.1,,350.0,20.0,,1017.0,,7.0,Boston
2024-09-21 12:00:00,15.0,13.4,90.0,0.3,,360.0,18.4,,1017.2,,7.0,Boston
2024-09-21 13:00:00,14.4,13.9,97.0,0.2,,10.0,24.1,,1017.2,,7.0,Boston
2024-09-21 14:00:00,15.0,13.9,93.0,0.0,,10.0,25.9,,1017.0,,7.0,Boston
2024-09-21 15:00:00,15.0,13.9,93.0,4.6,,20.0,26.0,,1017.0,,7.0,Boston
2024-09-21 16:00:00,15.0,13.4,90.0,4.4,,20.0,27.7,,1017.0,,7.0,Boston
2024-09-21 17:00:00,15.0,13.9,93.0,2.5,,10.0,29.5,,1016.6,,7.0,Boston
2024-09-21 18:00:00,15.0,13.4,90.0,1.8,,20.0,25.9,,1016.2,,7.0,Boston
2024-09-21 19:00:00,15.0,13.4,90.0,2.0,,20.0,25.9,,1016.4,,7.0,Boston
2024-09-21 20:00:00,15.0,13.4,90.0,1.6,,20.0,22.0,,1016.0,,7.0,Boston
2024-09-21 21:00:00,14.4,13.3,93.0,1.5,,20.0,24.1,,1016.3,,8.0,Boston
2024-09-21 22:00:00,14.4,13.3,93.0,1.4,,20.0,24.1,,1016.4,,7.0,Boston
2024-09-21 23:00:00,14.4,12.8,90.0,1.2,,30.0,24.1,,1016.5,,7.0,Boston
2024-09-22 00:00:00,14.0,12.9,93.0,1.1,,10.0,19.0,,1017.0,,7.0,Boston
2024-09-22 01:00:00,13.9,12.8,93.0,0.9,,360.0,14.8,,1016.7,,7.0,Boston
2024-09-22 02:00:00,14.4,13.3,93.0,0.6,,360.0,16.6,,1016.5,,7.0,Boston
2024-09-22 03:00:00,14.4,13.3,93.0,0.6,,360.0,11.2,,1016.5,,4.0,Boston
2024-09-22 04:00:00,13.9,13.3,96.0,0.6,,10.0,14.8,,1016.4,,4.0,Boston
2024-09-22 05:00:00,14.0,12.9,93.0,0.7,,360.0,15.0,,1016.0,,4.0,Boston
2024-09-22 06:00:00,13.9,12.8,93.0,0.6,,330.0,13.0,,1015.7,,4.0,Boston
2024-09-22 07:00:00,13.9,12.8,93.0,0.8,,360.0,16.6,,1015.5,,4.0,Boston
2024-09-22 08:00:00,13.9,12.8,93.0,1.4,,360.0,16.6,,1015.7,,4.0,Boston
2024-09-22 09:00:00,14.4,12.8,90.0,1.3,,340.0,13.0,,1016.0,,4.0,Boston
2024-09-22 10:00:00,14.0,12.4,90.0,1.0,,340.0,15.0,,1017.0,,4.0,Boston
2024-09-22 11:00:00,14.4,12.8,90.0,0.0,,360.0,16.6,,1016.8,,4.0,Boston
2024-09-22 12:00:00,15.6,13.3,86.0,0.0,,10.0,16.6,,1017.2,,4.0,Boston
2024-09-22 13:00:00,15.6,14.0,90.0,0.0,,20.0,18.4,,1017.7,,4.0,Boston
2024-09-22 14:00:00,17.2,13.3,78.0,0.0,,40.0,25.9,,1017.8,,4.0,Boston
2024-09-22 15:00:00,17.0,12.5,75.0,0.0,,40.0,22.0,,1018.0,,4.0,Boston
2024-09-22 16:00:00,18.9,11.7,63.0,0.0,,20.0,27.7,,1018.1,,3.0,Boston
2024-09-22 17:00:00,17.8,10.7,63.0,0.0,,50.0,27.7,,1017.7,,4.0,Boston
2024-09-22 18:00:00,18.3,11.6,65.0,0.0,,40.0,29.5,,1017.7,,4.0,Boston
2024-09-22 19:00:00,17.8,11.8,68.0,0.0,,60.0,31.7,,1018.2,,3.0,Boston
2024-09-22 20:00:00,16.0,12.2,78.0,0.0,,50.0,24.0,,1019.0,,3.0,Boston
2024-09-22 21:00:00,16.1,11.7,75.0,0.0,,40.0,27.7,,1018.6,,3.0,Boston
2024-09-22 22:00:00,15.6,11.8,78.0,0.0,,40.0,20.5,,1018.4,,3.0,Boston
2024-09-22 23:00:00,15.6,11.8,78.0,0.0,,40.0,18.4,,1018.4,,4.0,Boston
2024-09-23 00:00:00,16.0,12.2,78.0,0.0,,40.0,20.0,,1019.0,,4.0,Boston
2024-09-23 01:00:00,16.1,12.3,78.0,0.0,,40.0,16.6,,1018.8,,3.0,Boston
2024-09-23 02:00:00,15.6,12.2,80.0,0.0,,30.0,13.0,,1019.0,,3.0,Boston
2024-09-23 03:00:00,15.0,11.2,78.0,0.0,,360.0,13.0,,1018.7,,3.0,Boston
2024-09-23 04:00:00,14.4,11.2,81.0,0.0,,340.0,13.0,,1018.5,,3.0,Boston
2024-09-23 05:00:00,14.0,11.9,87.0,0.0,,340.0,11.0,,1019.0,,4.0,Boston
2024-09-23 06:00:00,13.3,11.7,90.0,0.0,,360.0,14.8,,1018.4,,4.0,Boston
2024-09-23 07:00:00,12.8,11.0,89.0,0.0,,360.0,14.8,,1018.4,,3.0,Boston
2024-09-23 08:00:00,13.3,11.7,90.0,0.0,,360.0,14.8,,1018.2,,3.0,Boston
2024-09-23 09:00:00,13.3,11.7,90.0,0.0,,20.0,16.6,,1018.2,,3.0,Boston
2024-09-23 10:00:00,13.3,12.2,93.0,0.0,,360.0,13.0,,1018.6,,4.0,Boston
2024-09-23 11:00:00,14.0,12.4,90.0,0.0,,350.0,15.0,,1019.0,,4.0,Boston
2024-09-23 12:00:00,17.2,12.7,75.0,0.0,,50.0,18.4,,1019.1,,4.0,Boston
2024-09-23 13:00:00,17.2,12.1,72.0,0.0,,40.0,25.9,,1019.5,,4.0,Boston
2024-09-23 14:00:00,16.7,12.2,75.0,0.0,,50.0,20.5,,1019.9,,4.0,Boston
2024-09-23 15:00:00,17.2,12.1,72.0,0.0,,60.0,24.1,,1019.6,,4.0,Boston
2024-09-23 16:00:00,16.1,11.7,75.0,0.0,,62.0,22.2,,1020.1,,3.0,Boston
2024-09-23 17:00:00,17.8,11.8,68.0,0.0,,60.0,25.9,,1019.4,,4.0,Boston
2024-09-23 18:00:00,17.8,12.9,73.0,0.0,,60.0,25.9,,1019.1,,4.0,Boston
2024-09-23 19:00:00,17.0,11.9,72.0,0.0,,60.0,28.0,,1019.0,,4.0,Boston
2024-09-23 20:00:00,16.1,11.1,72.0,0.0,,50.0,27.7,,1019.5,,4.0,Boston
2024-09-23 21:00:00,15.6,11.8,78.0,0.0,,40.0,24.1,,1019.8,,4.0,Boston
2024-09-23 22:00:00,15.0,11.8,81.0,0.0,,50.0,16.6,,1019.8,,4.0,Boston
2024-09-23 23:00:00,15.2,11.2,77.0,0.0,,52.0,16.7,,1019.9,,4.0,Boston
2024-09-24 00:00:00,15.0,11.2,78.0,0.0,,40.0,22.3,,1020.0,,4.0,Boston
2024-09-24 01:00:00,15.0,11.8,81.0,0.0,,40.0,13.0,,1020.0,,4.0,Boston
2024-09-24 02:00:00,14.4,11.7,84.0,0.0,,10.0,14.8,,1020.2,,4.0,Boston
2024-09-24 03:00:00,14.4,11.7,84.0,0.0,,360.0,13.0,,1020.2,,4.0,Boston
2024-09-24 04:00:00,13.9,11.8,87.0,0.0,,360.0,13.0,,1020.3,,3.0,Boston
2024-09-24 05:00:00,14.0,11.9,87.0,0.0,,10.0,13.0,,1020.0,,4.0,Boston
2024-09-24 06:00:00,13.3,11.2,87.0,0.0,,350.0,11.2,,1020.4,,4.0,Boston
2024-09-24 07:00:00,12.8,11.0,89.0,0.0,,360.0,13.0,,1020.4,,3.0,Boston
2024-09-24 08:00:00,12.8,11.0,89.0,0.0,,350.0,11.2,,1020.6,,3.0,Boston
2024-09-24 09:00:00,12.2,10.6,90.0,0.0,,360.0,13.0,,1020.9,,3.0,Boston
2024-09-24 10:00:00,12.0,10.9,93.0,0.0,,360.0,15.0,,1021.0,,4.0,Boston
2024-09-24 11:00:00,12.8,11.0,89.0,0.0,,360.0,16.6,,1022.0,,4.0,Boston
2024-09-24 12:00:00,15.0,12.1,83.0,0.0,,10.0,16.6,,1022.4,,3.0,Boston
2024-09-24 13:00:00,16.1,12.3,78.0,0.0,,20.0,18.4,,1022.3,,3.0,Boston
2024-09-24 14:00:00,17.8,12.3,70.0,0.0,,50.0,25.9,,1022.3,,3.0,Boston
2024-09-24 15:00:00,18.0,13.1,73.0,0.0,,50.0,26.0,,1023.0,,3.0,Boston
2024-09-24 16:00:00,18.3,12.7,70.0,0.0,,60.0,25.9,,1022.5,,3.0,Boston
2024-09-24 17:00:00,18.3,13.4,73.0,0.0,,50.0,22.3,,1022.2,,3.0,Boston
2024-09-24 18:00:00,17.8,12.9,73.0,0.0,,60.0,22.3,,1022.3,,3.0,Boston
2024-09-24 19:00:00,17.2,13.3,78.0,0.0,,60.0,25.9,,1022.5,,3.0,Boston
2024-09-24 20:00:00,17.0,12.5,75.0,0.0,,60.0,24.0,,1023.0,,3.0,Boston
2024-09-24 21:00:00,16.1,12.3,78.0,0.0,,70.0,25.9,,1022.2,,3.0,Boston
2024-09-24 22:00:00,16.1,11.7,75.0,0.0,,80.0,22.3,,1022.3,,3.0,Boston
2024-09-24 23:00:00,16.1,11.7,75.0,0.0,,70.0,24.1,,1022.9,,3.0,Boston
2024-09-25 00:00:00,16.1,11.1,72.0,0.0,,70.0,24.1,,1022.9,,3.0,Boston
2024-09-25 01:00:00,16.0,11.6,75.0,0.0,,80.0,17.0,,1023.0,,3.0,Boston
2024-09-25 02:00:00,16.1,9.5,65.0,0.0,,90.0,14.8,,1023.1,,3.0,Boston
2024-09-25 03:00:00,13.7,11.6,87.0,0.0,,59.0,11.1,,1023.4,,3.0,Boston
2024-09-25 04:00:00,16.0,11.0,72.0,0.0,,90.0,15.0,,1023.0,,3.0,Boston
2024-09-25 05:00:00,15.6,11.8,78.0,0.0,,90.0,22.3,,1022.8,,4.0,Boston
2024-09-25 06:00:00,15.6,11.8,78.0,0.1,,90.0,22.3,,1022.1,,4.0,Boston
2024-09-25 07:00:00,15.6,11.2,75.0,0.2,,100.0,20.5,,1022.2,,4.0,Boston
2024-09-25 08:00:00,15.6,11.8,78.0,0.0,,90.0,16.6,,1022.7,,4.0,Boston
2024-09-25 09:00:00,16.0,12.2,78.0,0.0,,90.0,15.0,,1023.0,,4.0,Boston
2024-09-25 10:00:00,16.1,10.0,67.0,0.0,,90.0,14.8,,1023.6,,4.0,Boston
2024-09-25 11:00:00,16.7,10.1,65.0,0.0,,90.0,18.4,,1023.4,,4.0,Boston
2024-09-25 12:00:00,16.7,11.6,72.0,0.1,,90.0,20.5,,1024.1,,4.0,Boston
2024-09-25 13:00:00,16.1,12.8,81.0,0.1,,100.0,18.4,,1024.4,,4.0,Boston
2024-09-25 14:00:00,17.0,13.1,78.0,0.0,,90.0,13.0,,1024.0,,4.0,Boston
2024-09-25 15:00:00,17.2,12.7,75.0,0.0,,100.0,18.4,,1024.5,,4.0,Boston
2024-09-25 16:00:00,17.8,11.1,65.0,0.0,,90.0,22.3,,1024.0,,4.0,Boston
2024-09-25 17:00:00,17.8,13.3,75.0,0.0,,90.0,22.3,,1023.7,,4.0,Boston
2024-09-25 18:00:00,17.8,13.3,75.0,0.0,,100.0,22.3,,1023.7,,4.0,Boston
2024-09-25 19:00:00,17.0,14.3,84.0,0.0,,90.0,22.0,,1024.0,,4.0,Boston
2024-09-25 20:00:00,16.7,13.2,80.0,0.0,,100.0,22.3,,1023.4,,4.0,Boston
2024-09-25 21:00:00,16.7,13.2,80.0,0.0,,110.0,22.3,,1023.6,,4.0,Boston
2024-09-25 22:00:00,16.7,12.8,78.0,0.0,,110.0,24.0,,1023.2,,4.0,Boston
2024-09-25 23:00:00,16.1,12.8,81.0,0.0,,120.0,20.5,,1023.1,,4.0,Boston
2024-09-26 00:00:00,16.0,13.3,84.0,0.0,,130.0,17.0,,1023.0,,4.0,Boston
2024-09-26 01:00:00,16.1,13.4,84.0,0.0,,140.0,14.8,,1023.0,,4.0,Boston
2024-09-26 02:00:00,16.1,13.4,84.0,0.0,,130.0,14.8,,1023.1,,4.0,Boston
2024-09-26 03:00:00,15.6,13.3,86.0,0.0,,130.0,11.2,,1022.5,,4.0,Boston
2024-09-26 04:00:00,16.0,13.7,86.0,0.0,,140.0,13.0,,1023.0,,4.0,Boston
2024-09-26 05:00:00,15.6,14.0,90.0,0.0,,150.0,9.4,,1022.2,,4.0,Boston
2024-09-26 06:00:00,15.6,14.0,90.0,0.0,,150.0,11.2,,1021.9,,4.0,Boston
2024-09-26 07:00:00,15.6,14.0,90.0,0.0,,170.0,11.2,,1021.7,,4.0,Boston
2024-09-26 08:00:00,15.6,14.0,90.0,0.0,,130.0,7.6,,1021.2,,4.0,Boston
2024-09-26 09:00:00,16.0,14.4,90.0,0.0,,130.0,11.0,,1021.0,,4.0,Boston
2024-09-26 10:00:00,15.6,14.0,90.0,0.0,,140.0,11.2,,1021.0,,4.0,Boston
2024-09-26 11:00:00,16.0,14.4,90.0,0.0,,140.0,9.0,,1021.0,,4.0,Boston
2024-09-26 12:00:00,16.0,14.4,90.0,0.0,,150.0,11.0,,1021.0,,7.0,Boston
2024-09-26 13:00:00,16.7,14.3,86.0,0.0,,160.0,11.2,,1021.0,,7.0,Boston
2024-09-26 14:00:00,17.2,15.0,87.0,0.1,,160.0,14.8,,1021.0,,7.0,Boston
2024-09-26 15:00:00,17.8,15.6,87.0,0.0,,180.0,14.8,,1019.8,,7.0,Boston
2024-09-26 16:00:00,18.3,16.6,90.0,1.0,,160.0,11.2,,1018.8,,7.0,Boston
2024-09-26 17:00:00,18.9,16.7,87.0,0.5,,150.0,11.2,,1017.8,,8.0,Boston
2024-09-26 18:00:00,20.0,17.8,87.0,0.1,,200.0,14.8,,1017.1,,8.0,Boston
2024-09-26 19:00:00,21.0,18.8,87.0,0.2,,200.0,20.0,,1016.0,,9.0,Boston
2024-09-26 20:00:00,20.0,18.8,93.0,0.0,,190.0,15.0,,1016.0,,9.0,Boston
2024-09-26 21:00:00,20.0,18.8,93.0,1.4,,180.0,13.0,,1016.0,,9.0,Boston
2024-09-26 22:00:00,20.0,18.8,93.0,2.0,,270.0,13.0,,1016.0,,8.0,Boston
2024-09-26 23:00:00,18.3,17.1,93.0,0.0,,330.0,20.5,,1017.0,,8.0,Boston
2024-09-27 00:00:00,18.3,17.1,93.0,0.1,,340.0,18.4,,1017.0,,8.0,Boston
2024-09-27 01:00:00,18.0,16.9,93.0,3.3,,340.0,11.0,,1017.0,,8.0,Boston
2024-09-27 02:00:00,17.2,16.7,97.0,1.4,,0.0,0.0,,1017.0,,8.0,Boston
2024-09-27 03:00:00,17.2,16.1,93.0,5.1,,180.0,7.6,,1016.8,,7.0,Boston
2024-09-27 04:00:00,17.0,16.5,97.0,0.7,,180.0,11.0,,1017.0,,7.0,Boston
2024-09-27 05:00:00,17.2,16.7,97.0,0.0,,190.0,5.4,,1016.5,,7.0,Boston
2024-09-27 06:00:00,17.2,16.7,97.0,0.0,,210.0,11.2,,1015.9,,7.0,Boston
2024-09-27 07:00:00,17.2,16.7,97.0,0.0,,240.0,7.6,,1016.0,,4.0,Boston
2024-09-27 08:00:00,17.2,16.1,93.0,0.0,,230.0,7.6,,1016.0,,4.0,Boston
2024-09-27 09:00:00,17.2,16.1,93.0,0.0,,230.0,5.4,,1016.2,,4.0,Boston
2024-09-27 10:00:00,18.0,15.8,87.0,0.0,,290.0,11.0,,1017.0,,4.0,Boston
2024-09-27 11:00:00,17.8,15.6,87.0,0.0,,310.0,14.8,,1016.8,,4.0,Boston
2024-09-27 12:00:00,18.3,15.0,81.0,0.0,,310.0,13.0,,1016.9,,3.0,Boston
2024-09-27 13:00:00,20.6,15.6,73.0,0.0,,290.0,13.0,,1016.9,,3.0,Boston
2024-09-27 14:00:00,23.0,12.3,51.0,0.0,,320.0,11.0,,1017.0,,3.0,Boston
2024-09-27 15:00:00,23.9,11.2,45.0,0.0,,320.0,14.8,,1015.6,,3.0,Boston
2024-09-27 16:00:00,24.4,10.7,42.0,0.0,,260.0,9.4,,1015.6,,3.0,Boston
2024-09-27 17:00:00,25.0,10.5,40.0,0.0,,290.0,13.0,,1014.8,,3.0,Boston
2024-09-27 18:00:00,26.1,11.1,39.0,0.0,,310.0,9.4,,1014.3,,3.0,Boston
2024-09-27 19:00:00,23.0,13.5,55.0,0.0,,120.0,19.0,,1014.0,,3.0,Boston
2024-09-27 20:00:00,21.0,13.2,61.0,0.0,,120.0,16.6,,1014.8,,3.0,Boston
2024-09-27 21:00:00,20.0,14.4,70.0,0.0,,80.0,11.2,,1015.1,,3.0,Boston
2024-09-27 22:00:00,19.4,14.4,73.0,0.0,,120.0,16.6,,1015.1,,4.0,Boston
2024-09-27 23:00:00,18.0,14.1,78.0,0.0,,110.0,9.0,,1016.0,,3.0,Boston
2024-09-28 00:00:00,18.3,15.0,81.0,0.0,,120.0,11.2,,1016.2,,3.0,Boston
2024-09-28 01:00:00,17.8,15.6,87.0,0.0,,160.0,7.6,,1016.3,,3.0,Boston
2024-09-28 02:00:00,17.8,15.1,84.0,0.0,,160.0,11.2,,1016.5,,3.0,Boston
2024-09-28 03:00:00,17.2,15.5,90.0,0.0,,60.0,7.6,,1016.8,,3.0,Boston
2024-09-28 04:00:00,17.0,15.9,93.0,0.0,,120.0,7.0,,1018.0,,3.0,Boston
2024-09-28 05:00:00,16.7,15.6,93.0,0.0,,120.0,5.4,,1017.3,,3.0,Boston
2024-09-28 06:00:00,16.1,15.6,97.0,0.0,,0.0,0.0,,1016.7,,3.0,Boston
2024-09-28 07:00:00,16.1,15.0,93.0,0.0,,0.0,0.0,,1016.5,,3.0,Boston
2024-09-28 08:00:00,16.0,14.9,93.0,0.0,,19.0,7.4,,1017.0,,3.0,Boston
2024-09-28 09:00:00,16.1,15.0,93.0,0.0,,40.0,9.4,,1016.7,,3.0,Boston
2024-09-28 10:00:00,15.6,15.0,96.0,0.0,,10.0,7.6,,1016.9,,4.0,Boston
2024-09-28 11:00:00,16.7,15.1,90.0,0.0,,30.0,11.2,,1017.2,,4.0,Boston
2024-09-28 12:00:00,17.2,15.0,87.0,0.0,,60.0,11.2,,1017.9,,3.0,Boston
2024-09-28 13:00:00,18.0,14.7,81.0,0.0,,70.0,17.0,,1018.0,,3.0,Boston
2024-09-28 14:00:00,18.3,14.4,78.0,0.0,,50.0,14.8,,1018.3,,3.0,Boston
2024-09-28 15:00:00,18.9,14.4,75.0,0.0,,80.0,14.8,,1017.9,,3.0,Boston
2024-09-28 16:00:00,19.4,15.1,76.0,0.0,,70.0,14.8,,1017.6,,3.0,Boston
2024-09-28 17:00:00,19.0,14.7,76.0,0.0,,70.0,20.0,,1017.0,,3.0,Boston
2024-09-28 18:00:00,19.0,15.3,79.0,0.0,,70.0,20.0,,1017.0,,3.0,Boston
2024-09-28 19:00:00,17.8,15.1,84.0,0.0,,80.0,22.3,,1016.9,,3.0,Boston
2024-09-28 20:00:00,17.2,13.9,81.0,0.0,,80.0,18.4,,1017.1,,3.0,Boston
2024-09-28 21:00:00,16.7,14.3,86.0,0.0,,70.0,13.0,,1017.3,,3.0,Boston
2024-09-28 22:00:00,16.7,14.3,86.0,0.0,,70.0,14.8,,1017.4,,4.0,Boston
2024-09-28 23:00:00,17.0,14.6,86.0,0.0,,90.0,15.0,,1018.0,,4.0,Boston
2024-09-29 00:00:00,16.1,13.9,87.0,0.0,,100.0,16.6,,1017.9,,3.0,Boston
2024-09-29 01:00:00,16.1,13.9,87.0,0.0,,80.0,14.8,,1018.0,,3.0,Boston
2024-09-29 02:00:00,16.1,13.4,84.0,0.0,,100.0,14.8,,1018.3,,3.0,Boston
2024-09-29 03:00:00,16.0,13.1,83.0,0.0,,100.0,7.0,,1018.0,,3.0,Boston
2024-09-29 04:00:00,16.1,13.4,84.0,0.0,,70.0,11.2,,1018.0,,2.0,Boston
2024-09-29 05:00:00,16.1,13.4,84.0,0.0,,100.0,7.6,,1018.0,,2.0,Boston
2024-09-29 06:00:00,16.0,13.3,84.0,0.0,,20.0,9.0,,1018.0,,3.0,Boston
2024-09-29 07:00:00,15.6,13.3,86.0,0.0,,20.0,9.4,,1017.5,,3.0,Boston
2024-09-29 08:00:00,15.0,13.4,90.0,0.0,,10.0,9.0,,1018.0,,3.0,Boston
2024-09-29 09:00:00,15.0,12.9,87.0,0.0,,10.0,11.2,,1018.1,,4.0,Boston
2024-09-29 10:00:00,15.0,12.1,83.0,0.0,,10.0,14.8,,1018.3,,4.0,Boston
2024-09-29 11:00:00,15.6,12.7,83.0,0.0,,20.0,14.8,,1018.4,,4.0,Boston
2024-09-29 12:00:00,16.1,12.8,81.0,0.0,,40.0,11.2,,1018.5,,4.0,Boston
2024-09-29 13:00:00,17.0,13.1,78.0,0.0,,60.0,13.0,,1019.0,,4.0,Boston
2024-09-29 14:00:00,16.7,12.2,75.0,0.0,,70.0,16.6,,1018.7,,4.0,Boston
2024-09-29 15:00:00,17.2,12.1,72.0,0.0,,70.0,11.2,,1018.6,,4.0,Boston
2024-09-29 16:00:00,18.0,12.0,68.0,0.0,,83.0,14.8,,1018.0,,3.0,Boston
2024-09-29 17:00:00,18.3,12.3,68.0,0.0,,60.0,13.0,,1017.8,,4.0,Boston
2024-09-29 18:00:00,17.0,11.5,70.0,0.0,,100.0,11.0,,1018.0,,4.0,Boston
2024-09-29 19:00:00,17.2,12.1,72.0,0.0,,130.0,13.0,,1017.1,,4.0,Boston
2024-09-29 20:00:00,16.7,12.2,75.0,0.0,,130.0,11.2,,1016.8,,4.0,Boston
2024-09-29 21:00:00,16.7,12.2,75.0,0.0,,140.0,11.2,,1016.9,,4.0,Boston
2024-09-29 22:00:00,16.1,12.8,81.0,0.0,,120.0,9.4,,1017.1,,4.0,Boston
2024-09-29 23:00:00,16.0,13.1,83.0,0.0,,140.0,7.0,,1017.0,,4.0,Boston
2024-09-30 00:00:00,15.6,12.7,83.0,0.0,,150.0,11.2,,1017.5,,3.0,Boston
2024-09-30 01:00:00,15.0,12.9,87.0,0.0,,160.0,11.2,,1017.3,,3.0,Boston
2024-09-30 02:00:00,14.4,12.8,90.0,0.0,,190.0,11.2,,1017.1,,3.0,Boston
2024-09-30 03:00:00,14.0,12.4,90.0,0.0,,200.0,9.0,,1017.0,,3.0,Boston
2024-09-30 04:00:00,14.4,12.8,90.0,0.0,,210.0,5.4,,1016.9,,1.0,Boston
2024-09-30 05:00:00,13.9,12.3,90.0,0.0,,0.0,0.0,,1017.1,,2.0,Boston
2024-09-30 06:00:00,13.9,12.3,90.0,0.0,,230.0,7.6,,1016.8,,2.0,Boston
2024-09-30 07:00:00,13.3,12.2,93.0,0.0,,240.0,5.4,,1016.8,,2.0,Boston
2024-09-30 08:00:00,12.2,11.7,97.0,0.0,,30.0,5.4,,1016.8,,2.0,Boston
2024-09-30 09:00:00,13.0,12.5,97.0,0.0,,296.0,5.5,,1017.0,,3.0,Boston
2024-09-30 10:00:00,13.9,12.8,93.0,0.0,,0.0,0.0,,1017.7,,4.0,Boston
2024-09-30 11:00:00,15.6,13.3,86.0,0.0,,0.0,0.0,,1018.0,,3.0,Boston
2024-09-30 12:00:00,17.0,12.5,75.0,0.0,,322.0,9.3,,1019.0,,3.0,Boston
2024-09-30 13:00:00,18.3,14.0,76.0,0.0,,0.0,0.0,,1018.9,,3.0,Boston
2024-09-30 14:00:00,18.3,14.0,76.0,0.0,,90.0,11.2,,1018.9,,3.0,Boston
2024-09-30 15:00:00,18.3,13.4,73.0,0.0,,130.0,11.2,,1018.9,,3.0,Boston
2024-09-30 16:00:00,18.9,14.0,73.0,0.0,,140.0,13.0,,1018.7,,3.0,Boston
2024-09-30 17:00:00,18.9,14.0,73.0,0.0,,100.0,13.0,,1018.3,,3.0,Boston
2024-09-30 18:00:00,19.0,13.6,71.0,0.0,,80.0,11.0,,1018.0,,3.0,Boston
2024-09-30 19:00:00,18.9,14.0,73.0,0.0,,110.0,13.0,,1018.0,,3.0,Boston
2024-09-30 20:00:00,18.3,13.4,73.0,0.0,,80.0,13.0,,1018.0,,3.0,Boston
