datetime,respondent_code,value
2024-09-27 22:00:00,NE,303
2024-09-27 22:00:00,NE,14306
2024-09-27 23:00:00,NE,101
2024-09-27 23:00:00,NE,14529
2024-09-27 23:00:00,NE,14490
2024-09-27 23:00:00,NE,14428
2024-09-28 00:00:00,NE,14510
2024-09-28 00:00:00,NE,14317
2024-09-28 00:00:00,NE,-107
2024-09-28 00:00:00,NE,14210
2024-09-28 01:00:00,NE,-612
2024-09-28 01:00:00,NE,13111
2024-09-28 01:00:00,NE,13820
2024-09-28 01:00:00,NE,13723
2024-09-28 02:00:00,NE,-272
2024-09-28 02:00:00,NE,12714
2024-09-28 02:00:00,NE,13030
2024-09-28 02:00:00,NE,12986
2024-09-28 03:00:00,NE,12104
2024-09-28 03:00:00,NE,12110
2024-09-28 03:00:00,NE,-54
2024-09-28 03:00:00,NE,12050
2024-09-28 04:00:00,NE,11445
2024-09-28 04:00:00,NE,11210
2024-09-28 04:00:00,NE,11432
2024-09-28 04:00:00,NE,13
2024-09-28 05:00:00,NE,29
2024-09-28 05:00:00,NE,10783
2024-09-28 05:00:00,NE,10470
2024-09-28 05:00:00,NE,10754
2024-09-28 06:00:00,NE,10556
2024-09-28 06:00:00,NE,10543
2024-09-28 06:00:00,NE,9980
2024-09-28 06:00:00,NE,-13
2024-09-28 07:00:00,NE,-202
2024-09-28 07:00:00,NE,10048
2024-09-28 07:00:00,NE,9650
2024-09-28 07:00:00,NE,10250
2024-09-28 08:00:00,NE,10070
2024-09-28 08:00:00,NE,9480
2024-09-28 08:00:00,NE,-117
2024-09-28 08:00:00,NE,9953
2024-09-28 09:00:00,NE,-191
2024-09-28 09:00:00,NE,9621
2024-09-28 09:00:00,NE,9460
2024-09-28 09:00:00,NE,9812
2024-09-28 10:00:00,NE,-429
2024-09-28 10:00:00,NE,9613
2024-09-28 10:00:00,NE,9720
2024-09-28 10:00:00,NE,10042
2024-09-28 11:00:00,NE,10531
2024-09-28 11:00:00,NE,-380
2024-09-28 11:00:00,NE,10151
2024-09-28 11:00:00,NE,10210
2024-09-28 12:00:00,NE,-171
2024-09-28 12:00:00,NE,10754
2024-09-28 12:00:00,NE,10630
2024-09-28 12:00:00,NE,10925
2024-09-28 13:00:00,NE,10813
2024-09-28 13:00:00,NE,356
2024-09-28 13:00:00,NE,11169
2024-09-28 13:00:00,NE,10810
2024-09-28 14:00:00,NE,11146
2024-09-28 14:00:00,NE,10480
2024-09-28 14:00:00,NE,10497
2024-09-28 14:00:00,NE,649
2024-09-28 15:00:00,NE,987
2024-09-28 15:00:00,NE,10927
2024-09-28 15:00:00,NE,9900
2024-09-28 15:00:00,NE,9940
2024-09-28 16:00:00,NE,9404
2024-09-28 16:00:00,NE,10343
2024-09-28 16:00:00,NE,9380
2024-09-28 16:00:00,NE,939
2024-09-28 17:00:00,NE,1192
2024-09-28 17:00:00,NE,10423
2024-09-28 17:00:00,NE,9150
2024-09-28 17:00:00,NE,9231
2024-09-28 18:00:00,NE,9639
2024-09-28 18:00:00,NE,9330
2024-09-28 18:00:00,NE,0
2024-09-28 18:00:00,NE,11143
2024-09-28 19:00:00,NE,1372
2024-09-28 19:00:00,NE,11425
2024-09-28 19:00:00,NE,9920
2024-09-28 19:00:00,NE,10053
2024-09-28 20:00:00,NE,960
2024-09-28 20:00:00,NE,11740
2024-09-28 20:00:00,NE,10640
2024-09-28 20:00:00,NE,10780
2024-09-28 21:00:00,NE,11791
2024-09-28 21:00:00,NE,751
2024-09-28 21:00:00,NE,12542
2024-09-28 21:00:00,NE,11650
2024-09-28 22:00:00,NE,337
2024-09-28 22:00:00,NE,13086
2024-09-28 22:00:00,NE,12420
2024-09-28 22:00:00,NE,12749
2024-09-28 23:00:00,NE,13256
2024-09-28 23:00:00,NE,-16
2024-09-28 23:00:00,NE,13240
2024-09-28 23:00:00,NE,13480
2024-09-29 00:00:00,NE,-38
2024-09-29 00:00:00,NE,13203
2024-09-29 00:00:00,NE,13420
2024-09-29 00:00:00,NE,13241
2024-09-29 01:00:00,NE,-198
2024-09-29 01:00:00,NE,12545
2024-09-29 01:00:00,NE,12880
2024-09-29 01:00:00,NE,12743
2024-09-29 02:00:00,NE,12149
2024-09-29 02:00:00,NE,-1
2024-09-29 02:00:00,NE,12148
2024-09-29 02:00:00,NE,12230
2024-09-29 03:00:00,NE,-30
2024-09-29 03:00:00,NE,11394
2024-09-29 03:00:00,NE,11460
2024-09-29 03:00:00,NE,11424
2024-09-29 04:00:00,NE,10639
2024-09-29 04:00:00,NE,245
2024-09-29 04:00:00,NE,10884
2024-09-29 04:00:00,NE,10700
2024-09-29 05:00:00,NE,-107
2024-09-29 05:00:00,NE,9930
2024-09-29 05:00:00,NE,10020
2024-09-29 05:00:00,NE,10037
2024-09-29 06:00:00,NE,-321
2024-09-29 06:00:00,NE,9602
2024-09-29 06:00:00,NE,9580
2024-09-29 06:00:00,NE,9923
2024-09-29 07:00:00,NE,-301
2024-09-29 07:00:00,NE,9336
2024-09-29 07:00:00,NE,9300
2024-09-29 07:00:00,NE,9637
2024-09-29 08:00:00,NE,9130
2024-09-29 08:00:00,NE,9461
2024-09-29 08:00:00,NE,-407
2024-09-29 08:00:00,NE,9054
2024-09-29 09:00:00,NE,8941
2024-09-29 09:00:00,NE,9435
2024-09-29 09:00:00,NE,-494
2024-09-29 09:00:00,NE,9110
2024-09-29 10:00:00,NE,-449
2024-09-29 10:00:00,NE,9145
2024-09-29 10:00:00,NE,9280
2024-09-29 10:00:00,NE,9594
2024-09-29 11:00:00,NE,-469
2024-09-29 11:00:00,NE,9494
2024-09-29 11:00:00,NE,9640
2024-09-29 11:00:00,NE,9963
2024-09-29 12:00:00,NE,-260
2024-09-29 12:00:00,NE,9746
2024-09-29 12:00:00,NE,10010
2024-09-29 12:00:00,NE,10006
2024-09-29 13:00:00,NE,10309
2024-09-29 13:00:00,NE,10300
2024-09-29 13:00:00,NE,9909
2024-09-29 13:00:00,NE,-400
2024-09-29 14:00:00,NE,10409
2024-09-29 14:00:00,NE,-147
2024-09-29 14:00:00,NE,10262
2024-09-29 14:00:00,NE,10410
2024-09-29 15:00:00,NE,9
2024-09-29 15:00:00,NE,10330
2024-09-29 15:00:00,NE,10200
2024-09-29 15:00:00,NE,10321
2024-09-29 16:00:00,NE,134
2024-09-29 16:00:00,NE,10368
2024-09-29 16:00:00,NE,10190
2024-09-29 16:00:00,NE,10234
2024-09-29 17:00:00,NE,10111
2024-09-29 17:00:00,NE,92
2024-09-29 17:00:00,NE,10203
2024-09-29 17:00:00,NE,10200
2024-09-29 18:00:00,NE,10166
2024-09-29 18:00:00,NE,10310
2024-09-29 18:00:00,NE,10728
2024-09-29 18:00:00,NE,562
2024-09-29 19:00:00,NE,443
2024-09-29 19:00:00,NE,10885
2024-09-29 19:00:00,NE,10680
2024-09-29 19:00:00,NE,10442
2024-09-29 20:00:00,NE,11190
2024-09-29 20:00:00,NE,10954
2024-09-29 20:00:00,NE,707
2024-09-29 20:00:00,NE,11661
2024-09-29 21:00:00,NE,12138
2024-09-29 21:00:00,NE,12080
2024-09-29 21:00:00,NE,11853
2024-09-29 21:00:00,NE,285
2024-09-29 22:00:00,NE,-74
2024-09-29 22:00:00,NE,12760
2024-09-29 22:00:00,NE,13020
2024-09-29 22:00:00,NE,12834
2024-09-29 23:00:00,NE,13497
2024-09-29 23:00:00,NE,13245
2024-09-29 23:00:00,NE,-252
2024-09-29 23:00:00,NE,13630
2024-09-30 00:00:00,NE,-509
2024-09-30 00:00:00,NE,13021
2024-09-30 00:00:00,NE,13720
2024-09-30 00:00:00,NE,13530
2024-09-30 01:00:00,NE,-563
2024-09-30 01:00:00,NE,12360
2024-09-30 01:00:00,NE,13100
2024-09-30 01:00:00,NE,12923
2024-09-30 02:00:00,NE,12092
2024-09-30 02:00:00,NE,-336
2024-09-30 02:00:00,NE,11756
2024-09-30 02:00:00,NE,12250
2024-09-30 03:00:00,NE,-379
2024-09-30 03:00:00,NE,10738
2024-09-30 03:00:00,NE,11320
2024-09-30 03:00:00,NE,11117
2024-09-30 04:00:00,NE,10241
2024-09-30 04:00:00,NE,9831
2024-09-30 04:00:00,NE,-410
2024-09-30 04:00:00,NE,10480
2024-09-30 05:00:00,NE,9932
2024-09-30 05:00:00,NE,9640
2024-09-30 05:00:00,NE,10111
2024-09-30 05:00:00,NE,-179
2024-09-30 06:00:00,NE,-194
2024-09-30 06:00:00,NE,9741
2024-09-30 06:00:00,NE,9260
2024-09-30 06:00:00,NE,9935
2024-09-30 07:00:00,NE,-142
2024-09-30 07:00:00,NE,9568
2024-09-30 07:00:00,NE,9050
2024-09-30 07:00:00,NE,9710
2024-09-30 08:00:00,NE,-365
2024-09-30 08:00:00,NE,9503
2024-09-30 08:00:00,NE,9010
2024-09-30 08:00:00,NE,9868
2024-09-30 09:00:00,NE,10100
2024-09-30 09:00:00,NE,9320
2024-09-30 09:00:00,NE,-467
2024-09-30 09:00:00,NE,9633
2024-09-30 10:00:00,NE,-324
2024-09-30 10:00:00,NE,9851
2024-09-30 10:00:00,NE,10120
2024-09-30 10:00:00,NE,10175
2024-09-30 11:00:00,NE,11460
2024-09-30 11:00:00,NE,11323
2024-09-30 11:00:00,NE,312
2024-09-30 11:00:00,NE,11635
2024-09-30 12:00:00,NE,139
2024-09-30 12:00:00,NE,12047
2024-09-30 12:00:00,NE,12070
2024-09-30 12:00:00,NE,11908
2024-09-30 13:00:00,NE,644
2024-09-30 13:00:00,NE,12149
2024-09-30 13:00:00,NE,11650
2024-09-30 13:00:00,NE,11505
2024-09-30 14:00:00,NE,10812
2024-09-30 14:00:00,NE,12217
2024-09-30 14:00:00,NE,1405
2024-09-30 14:00:00,NE,10870
2024-09-30 15:00:00,NE,11701
2024-09-30 15:00:00,NE,10450
2024-09-30 15:00:00,NE,10218
2024-09-30 15:00:00,NE,1483
2024-09-30 16:00:00,NE,1497
2024-09-30 16:00:00,NE,11371
2024-09-30 16:00:00,NE,10210
2024-09-30 16:00:00,NE,9874
2024-09-30 17:00:00,NE,10010
2024-09-30 17:00:00,NE,11351
2024-09-30 17:00:00,NE,10310
2024-09-30 17:00:00,NE,1341
2024-09-30 18:00:00,NE,0
2024-09-30 18:00:00,NE,11867
2024-09-30 18:00:00,NE,10720
2024-09-30 18:00:00,NE,10357
2024-09-30 19:00:00,NE,10886
2024-09-30 19:00:00,NE,12440
2024-09-30 19:00:00,NE,0
2024-09-30 19:00:00,NE,11180
2024-09-30 20:00:00,NE,1217
2024-09-30 20:00:00,NE,12842
2024-09-30 20:00:00,NE,11970
2024-09-30 20:00:00,NE,11625
2024-09-30 21:00:00,NE,13000
2024-09-30 21:00:00,NE,12641
2024-09-30 21:00:00,NE,1021
2024-09-30 21:00:00,NE,13662
2024-09-30 22:00:00,NE,690
2024-09-30 22:00:00,NE,14580
2024-09-30 22:00:00,NE,13970
2024-09-30 22:00:00,NE,13890
2024-09-30 23:00:00,NE,213
2024-09-30 23:00:00,NE,14748
2024-09-30 23:00:00,NE,14440
2024-09-30 23:00:00,NE,14535
2024-10-01 00:00:00,NE,93
2024-10-01 00:00:00,NE,14450
2024-10-01 00:00:00,NE,14573
2024-10-01 00:00:00,NE,14480
2024-10-01 01:00:00,NE,13736
2024-10-01 01:00:00,NE,-235
2024-10-01 01:00:00,NE,13501
2024-10-01 01:00:00,NE,13740
2024-10-01 02:00:00,NE,12801
2024-10-01 02:00:00,NE,12789
2024-10-01 02:00:00,NE,12
2024-10-01 02:00:00,NE,12820
2024-10-01 03:00:00,NE,85
2024-10-01 03:00:00,NE,11778
2024-10-01 03:00:00,NE,11700
2024-10-01 03:00:00,NE,11693
2024-10-01 04:00:00,NE,-47
2024-10-01 04:00:00,NE,10828
2024-10-01 04:00:00,NE,10740
2024-10-01 04:00:00,NE,10875
2024-10-01 05:00:00,NE,-392
2024-10-01 05:00:00,NE,10494
2024-10-01 05:00:00,NE,10060
2024-10-01 05:00:00,NE,10886
2024-10-01 06:00:00,NE,9610
2024-10-01 06:00:00,NE,10506
2024-10-01 06:00:00,NE,-402
2024-10-01 06:00:00,NE,10104
2024-10-01 07:00:00,NE,-386
2024-10-01 07:00:00,NE,9873
2024-10-01 07:00:00,NE,9400
2024-10-01 07:00:00,NE,10259
2024-10-01 08:00:00,NE,-514
2024-10-01 08:00:00,NE,9652
2024-10-01 08:00:00,NE,9340
2024-10-01 08:00:00,NE,10166
2024-10-01 09:00:00,NE,10406
2024-10-01 09:00:00,NE,-523
2024-10-01 09:00:00,NE,9883
2024-10-01 09:00:00,NE,9560
2024-10-01 10:00:00,NE,-415
2024-10-01 10:00:00,NE,10454
2024-10-01 10:00:00,NE,10340
2024-10-01 10:00:00,NE,10869
2024-10-01 11:00:00,NE,11552
2024-10-01 11:00:00,NE,11643
2024-10-01 11:00:00,NE,91
2024-10-01 11:00:00,NE,11710
2024-10-01 12:00:00,NE,151
2024-10-01 12:00:00,NE,12369
2024-10-01 12:00:00,NE,12180
2024-10-01 12:00:00,NE,12218
2024-10-01 13:00:00,NE,304
2024-10-01 13:00:00,NE,12291
2024-10-01 13:00:00,NE,12040
2024-10-01 13:00:00,NE,11987
2024-10-01 14:00:00,NE,11502
2024-10-01 14:00:00,NE,853
2024-10-01 14:00:00,NE,12355
2024-10-01 14:00:00,NE,11350
2024-10-01 15:00:00,NE,987
2024-10-01 15:00:00,NE,12185
2024-10-01 15:00:00,NE,10950
2024-10-01 15:00:00,NE,11198
2024-10-01 16:00:00,NE,11210
2024-10-01 16:00:00,NE,911
2024-10-01 16:00:00,NE,12121
2024-10-01 16:00:00,NE,10670
2024-10-01 17:00:00,NE,920
2024-10-01 17:00:00,NE,11818
2024-10-01 17:00:00,NE,10600
2024-10-01 17:00:00,NE,10898
2024-10-01 18:00:00,NE,914
2024-10-01 18:00:00,NE,11850
2024-10-01 18:00:00,NE,10770
2024-10-01 18:00:00,NE,10936
2024-10-01 19:00:00,NE,965
2024-10-01 19:00:00,NE,12152
2024-10-01 19:00:00,NE,11020
2024-10-01 19:00:00,NE,11187
2024-10-01 20:00:00,NE,11768
2024-10-01 20:00:00,NE,11690
2024-10-01 20:00:00,NE,683
2024-10-01 20:00:00,NE,12451
2024-10-01 21:00:00,NE,13007
2024-10-01 21:00:00,NE,12490
2024-10-01 21:00:00,NE,12454
2024-10-01 21:00:00,NE,553
2024-10-01 22:00:00,NE,322
2024-10-01 22:00:00,NE,13715
2024-10-01 22:00:00,NE,13430
2024-10-01 22:00:00,NE,13393
2024-10-01 23:00:00,NE,13956
2024-10-01 23:00:00,NE,14092
2024-10-01 23:00:00,NE,14180
2024-10-01 23:00:00,NE,136
2024-10-02 00:00:00,NE,-14
2024-10-02 00:00:00,NE,13928
2024-10-02 00:00:00,NE,14110
2024-10-02 00:00:00,NE,13942
2024-10-02 01:00:00,NE,13434
2024-10-02 01:00:00,NE,13450
2024-10-02 01:00:00,NE,-392
2024-10-02 01:00:00,NE,13042
2024-10-02 02:00:00,NE,-585
2024-10-02 02:00:00,NE,11945
2024-10-02 02:00:00,NE,12590
2024-10-02 02:00:00,NE,12530
2024-10-02 03:00:00,NE,-540
2024-10-02 03:00:00,NE,11010
2024-10-02 03:00:00,NE,11520
2024-10-02 03:00:00,NE,11550
2024-10-02 04:00:00,NE,10857
2024-10-02 04:00:00,NE,-537
2024-10-02 04:00:00,NE,10320
2024-10-02 04:00:00,NE,10580
2024-10-02 05:00:00,NE,-348
2024-10-02 05:00:00,NE,10064
2024-10-02 05:00:00,NE,9940
2024-10-02 05:00:00,NE,10412
2024-10-02 06:00:00,NE,10263
2024-10-02 06:00:00,NE,-310
2024-10-02 06:00:00,NE,9953
2024-10-02 06:00:00,NE,9560
2024-10-02 07:00:00,NE,-397
2024-10-02 07:00:00,NE,9772
2024-10-02 07:00:00,NE,9340
2024-10-02 07:00:00,NE,10169
2024-10-02 08:00:00,NE,-464
2024-10-02 08:00:00,NE,9648
2024-10-02 08:00:00,NE,9290
2024-10-02 08:00:00,NE,10112
2024-10-02 09:00:00,NE,10304
2024-10-02 09:00:00,NE,-452
2024-10-02 09:00:00,NE,9852
2024-10-02 09:00:00,NE,9530
2024-10-02 10:00:00,NE,4
2024-10-02 10:00:00,NE,10626
2024-10-02 10:00:00,NE,10270
2024-10-02 10:00:00,NE,10622
2024-10-02 11:00:00,NE,11476
2024-10-02 11:00:00,NE,249
2024-10-02 11:00:00,NE,11725
2024-10-02 11:00:00,NE,11590
2024-10-02 12:00:00,NE,564
2024-10-02 12:00:00,NE,12746
2024-10-02 12:00:00,NE,12200
2024-10-02 12:00:00,NE,12182
2024-10-02 13:00:00,NE,598
2024-10-02 13:00:00,NE,12519
2024-10-02 13:00:00,NE,11970
2024-10-02 13:00:00,NE,11921
2024-10-02 14:00:00,NE,783
2024-10-02 14:00:00,NE,12135
2024-10-02 14:00:00,NE,11510
2024-10-02 14:00:00,NE,11352
2024-10-02 15:00:00,NE,10960
2024-10-02 15:00:00,NE,11140
2024-10-02 15:00:00,NE,12218
2024-10-02 15:00:00,NE,1258
2024-10-02 16:00:00,NE,10809
2024-10-02 16:00:00,NE,1276
2024-10-02 16:00:00,NE,12085
2024-10-02 16:00:00,NE,10940
2024-10-02 17:00:00,NE,12265
2024-10-02 17:00:00,NE,10649
2024-10-02 17:00:00,NE,0
2024-10-02 17:00:00,NE,10770
2024-10-02 18:00:00,NE,0
2024-10-02 18:00:00,NE,12422
2024-10-02 18:00:00,NE,10940
2024-10-02 18:00:00,NE,10707
2024-10-02 19:00:00,NE,0
2024-10-02 19:00:00,NE,12448
2024-10-02 19:00:00,NE,11130
2024-10-02 19:00:00,NE,10868
2024-10-02 20:00:00,NE,1311
2024-10-02 20:00:00,NE,12641
2024-10-02 20:00:00,NE,11680
2024-10-02 20:00:00,NE,11330
2024-10-02 21:00:00,NE,12500
2024-10-02 21:00:00,NE,12229
2024-10-02 21:00:00,NE,1134
2024-10-02 21:00:00,NE,13363
2024-10-02 22:00:00,NE,592
2024-10-02 22:00:00,NE,13881
2024-10-02 22:00:00,NE,13400
2024-10-02 22:00:00,NE,13289
2024-10-02 23:00:00,NE,418
2024-10-02 23:00:00,NE,14272
2024-10-02 23:00:00,NE,14000
2024-10-02 23:00:00,NE,13854
2024-10-03 00:00:00,NE,13837
2024-10-03 00:00:00,NE,447
2024-10-03 00:00:00,NE,14284
2024-10-03 00:00:00,NE,13930
2024-10-03 01:00:00,NE,-10
2024-10-03 01:00:00,NE,13260
2024-10-03 01:00:00,NE,13350
2024-10-03 01:00:00,NE,13270
2024-10-03 02:00:00,NE,12440
2024-10-03 02:00:00,NE,12487
2024-10-03 02:00:00,NE,47
2024-10-03 02:00:00,NE,12520
2024-10-03 03:00:00,NE,-116
2024-10-03 03:00:00,NE,11293
2024-10-03 03:00:00,NE,11490
2024-10-03 03:00:00,NE,11409
2024-10-03 04:00:00,NE,-298
2024-10-03 04:00:00,NE,10188
2024-10-03 04:00:00,NE,10560
2024-10-03 04:00:00,NE,10486
2024-10-03 05:00:00,NE,10191
2024-10-03 05:00:00,NE,-626
2024-10-03 05:00:00,NE,9565
2024-10-03 05:00:00,NE,9840
2024-10-03 06:00:00,NE,-494
2024-10-03 06:00:00,NE,9592
2024-10-03 06:00:00,NE,9450
2024-10-03 06:00:00,NE,10086
2024-10-03 07:00:00,NE,10110
2024-10-03 07:00:00,NE,-667
2024-10-03 07:00:00,NE,9443
2024-10-03 07:00:00,NE,9230
2024-10-03 08:00:00,NE,-700
2024-10-03 08:00:00,NE,9393
2024-10-03 08:00:00,NE,9170
2024-10-03 08:00:00,NE,10093
2024-10-03 09:00:00,NE,-670
2024-10-03 09:00:00,NE,9429
2024-10-03 09:00:00,NE,9410
2024-10-03 09:00:00,NE,10099
2024-10-03 10:00:00,NE,-586
2024-10-03 10:00:00,NE,9933
2024-10-03 10:00:00,NE,10140
2024-10-03 10:00:00,NE,10519
2024-10-03 11:00:00,NE,11492
2024-10-03 11:00:00,NE,11460
2024-10-03 11:00:00,NE,-469
2024-10-03 11:00:00,NE,11023
2024-10-03 12:00:00,NE,11810
2024-10-03 12:00:00,NE,12160
2024-10-03 12:00:00,NE,12160
2024-10-03 12:00:00,NE,-350
2024-10-03 13:00:00,NE,-79
2024-10-03 13:00:00,NE,11798
2024-10-03 13:00:00,NE,11840
2024-10-03 13:00:00,NE,11877
2024-10-03 14:00:00,NE,11206
2024-10-03 14:00:00,NE,11642
2024-10-03 14:00:00,NE,11110
2024-10-03 14:00:00,NE,436
2024-10-03 15:00:00,NE,659
2024-10-03 15:00:00,NE,11574
2024-10-03 15:00:00,NE,10470
2024-10-03 15:00:00,NE,10915
2024-10-03 16:00:00,NE,10562
2024-10-03 16:00:00,NE,10060
2024-10-03 16:00:00,NE,772
2024-10-03 16:00:00,NE,11334
2024-10-03 17:00:00,NE,1017
2024-10-03 17:00:00,NE,11511
2024-10-03 17:00:00,NE,10020
2024-10-03 17:00:00,NE,10494
2024-10-03 18:00:00,NE,1395
2024-10-03 18:00:00,NE,11942
2024-10-03 18:00:00,NE,10350
2024-10-03 18:00:00,NE,10547
2024-10-03 19:00:00,NE,10735
2024-10-03 19:00:00,NE,1402
2024-10-03 19:00:00,NE,12137
2024-10-03 19:00:00,NE,10740
2024-10-03 20:00:00,NE,1053
2024-10-03 20:00:00,NE,12348
2024-10-03 20:00:00,NE,11360
2024-10-03 20:00:00,NE,11295
2024-10-03 21:00:00,NE,12360
2024-10-03 21:00:00,NE,751
2024-10-03 21:00:00,NE,13111
2024-10-03 21:00:00,NE,12370
2024-10-03 22:00:00,NE,471
2024-10-03 22:00:00,NE,14047
2024-10-03 22:00:00,NE,13570
2024-10-03 22:00:00,NE,13576
2024-10-03 23:00:00,NE,225
2024-10-03 23:00:00,NE,14306
2024-10-03 23:00:00,NE,14100
2024-10-03 23:00:00,NE,14081
2024-10-04 00:00:00,NE,14038
2024-10-04 00:00:00,NE,-25
2024-10-04 00:00:00,NE,14013
2024-10-04 00:00:00,NE,14040
2024-10-04 01:00:00,NE,-474
2024-10-04 01:00:00,NE,13048
2024-10-04 01:00:00,NE,13430
2024-10-04 01:00:00,NE,13522
2024-10-04 02:00:00,NE,12669
2024-10-04 02:00:00,NE,-677
2024-10-04 02:00:00,NE,11992
2024-10-04 02:00:00,NE,12610
2024-10-04 03:00:00,NE,-491
2024-10-04 03:00:00,NE,11198
2024-10-04 03:00:00,NE,11570
2024-10-04 03:00:00,NE,11689
2024-10-04 04:00:00,NE,-526
2024-10-04 04:00:00,NE,10433
2024-10-04 04:00:00,NE,10620
2024-10-04 04:00:00,NE,10959
2024-10-04 05:00:00,NE,-884
2024-10-04 05:00:00,NE,9853
2024-10-04 05:00:00,NE,10000
2024-10-04 05:00:00,NE,10737
2024-10-04 06:00:00,NE,10508
2024-10-04 06:00:00,NE,9570
2024-10-04 06:00:00,NE,-1090
2024-10-04 06:00:00,NE,9418
2024-10-04 07:00:00,NE,9282
2024-10-04 07:00:00,NE,10465
2024-10-04 07:00:00,NE,-1183
2024-10-04 07:00:00,NE,9310
2024-10-04 08:00:00,NE,10411
2024-10-04 08:00:00,NE,-1234
2024-10-04 08:00:00,NE,9177
2024-10-04 08:00:00,NE,9220
2024-10-04 09:00:00,NE,9356
2024-10-04 09:00:00,NE,10555
2024-10-04 09:00:00,NE,-1199
2024-10-04 09:00:00,NE,9430
2024-10-04 10:00:00,NE,-713
2024-10-04 10:00:00,NE,10123
2024-10-04 10:00:00,NE,10100
2024-10-04 10:00:00,NE,10836
2024-10-04 11:00:00,NE,-670
2024-10-04 11:00:00,NE,11380
2024-10-04 11:00:00,NE,11544
2024-10-04 11:00:00,NE,10874
2024-10-04 12:00:00,NE,-740
2024-10-04 12:00:00,NE,11251
2024-10-04 12:00:00,NE,11990
2024-10-04 12:00:00,NE,11991
2024-10-04 13:00:00,NE,11740
2024-10-04 13:00:00,NE,11344
2024-10-04 13:00:00,NE,11710
2024-10-04 13:00:00,NE,-396
2024-10-04 14:00:00,NE,93
2024-10-04 14:00:00,NE,11253
2024-10-04 14:00:00,NE,10970
2024-10-04 14:00:00,NE,11160
2024-10-04 15:00:00,NE,821
2024-10-04 15:00:00,NE,11506
2024-10-04 15:00:00,NE,10510
2024-10-04 15:00:00,NE,10685
2024-10-04 16:00:00,NE,1103
2024-10-04 16:00:00,NE,11393
2024-10-04 16:00:00,NE,10160
2024-10-04 16:00:00,NE,10290
2024-10-04 17:00:00,NE,10294
2024-10-04 17:00:00,NE,10130
2024-10-04 17:00:00,NE,1249
2024-10-04 17:00:00,NE,11543
2024-10-04 18:00:00,NE,1093
2024-10-04 18:00:00,NE,11707
2024-10-04 18:00:00,NE,10420
2024-10-04 18:00:00,NE,10614
2024-10-04 19:00:00,NE,993
2024-10-04 19:00:00,NE,12078
2024-10-04 19:00:00,NE,10810
2024-10-04 19:00:00,NE,11085
2024-10-04 20:00:00,NE,11731
2024-10-04 20:00:00,NE,524
2024-10-04 20:00:00,NE,12255
2024-10-04 20:00:00,NE,11350
2024-10-04 21:00:00,NE,235
2024-10-04 21:00:00,NE,12894
2024-10-04 21:00:00,NE,12310
2024-10-04 21:00:00,NE,12659
2024-10-04 22:00:00,NE,13470
2024-10-04 22:00:00,NE,-21
2024-10-04 22:00:00,NE,13449
2024-10-04 22:00:00,NE,13210
2024-10-04 23:00:00,NE,-328
2024-10-04 23:00:00,NE,13521
2024-10-04 23:00:00,NE,13900
2024-10-04 23:00:00,NE,13849
2024-10-05 00:00:00,NE,-507
2024-10-05 00:00:00,NE,13174
2024-10-05 00:00:00,NE,13720
2024-10-05 00:00:00,NE,13681
2024-10-05 01:00:00,NE,-929
2024-10-05 01:00:00,NE,12267
2024-10-05 01:00:00,NE,13140
2024-10-05 01:00:00,NE,13196
2024-10-05 02:00:00,NE,12492
2024-10-05 02:00:00,NE,12400
2024-10-05 02:00:00,NE,-1050
2024-10-05 02:00:00,NE,11442
2024-10-05 03:00:00,NE,-958
2024-10-05 03:00:00,NE,10689
2024-10-05 03:00:00,NE,11540
2024-10-05 03:00:00,NE,11647
2024-10-05 04:00:00,NE,-965
2024-10-05 04:00:00,NE,9833
2024-10-05 04:00:00,NE,10680
2024-10-05 04:00:00,NE,10798
2024-10-05 05:00:00,NE,10168
2024-10-05 05:00:00,NE,-1062
2024-10-05 05:00:00,NE,9106
2024-10-05 05:00:00,NE,10160
2024-10-05 06:00:00,NE,-897
2024-10-05 06:00:00,NE,8818
2024-10-05 06:00:00,NE,9700
2024-10-05 06:00:00,NE,9715
2024-10-05 07:00:00,NE,9495
2024-10-05 07:00:00,NE,-1099
2024-10-05 07:00:00,NE,8396
2024-10-05 07:00:00,NE,9420
2024-10-05 08:00:00,NE,-1212
2024-10-05 08:00:00,NE,8556
2024-10-05 08:00:00,NE,9250
2024-10-05 08:00:00,NE,9768
2024-10-05 09:00:00,NE,-1134
2024-10-05 09:00:00,NE,8733
2024-10-05 09:00:00,NE,9260
2024-10-05 09:00:00,NE,9867
2024-10-05 10:00:00,NE,-1161
2024-10-05 10:00:00,NE,8937
2024-10-05 10:00:00,NE,9510
2024-10-05 10:00:00,NE,10098
2024-10-05 11:00:00,NE,10060
2024-10-05 11:00:00,NE,10547
2024-10-05 11:00:00,NE,-1091
2024-10-05 11:00:00,NE,9456
2024-10-05 12:00:00,NE,9716
2024-10-05 12:00:00,NE,10600
2024-10-05 12:00:00,NE,10649
2024-10-05 12:00:00,NE,-933
2024-10-05 13:00:00,NE,-631
2024-10-05 13:00:00,NE,10272
2024-10-05 13:00:00,NE,10900
2024-10-05 13:00:00,NE,10903
2024-10-05 14:00:00,NE,10345
2024-10-05 14:00:00,NE,9640
2024-10-05 14:00:00,NE,10270
2024-10-05 14:00:00,NE,-705
2024-10-05 15:00:00,NE,-148
